S_final T_final U_final q1 q2 q3
1.684846145722572409e-06 1.023445854052931212e-06 5.223555635776927939e-09 -2.572792882101736234e-04 1.451941765203699219e-01 1.449368972321597449e-01
1.682807420004809271e-06 1.024731489454848533e-06 5.230118164373491463e-09 -4.300838766827103088e-04 4.961012004302567391e-02 4.918003616634296360e-02
1.677913194723062330e-06 1.027764949135754545e-06 5.245617561308702108e-09 -4.540784900410703429e-04 8.889189202165681536e-02 8.843781353161574155e-02
1.669842999102422485e-06 1.032776575984509919e-06 5.271214802461113287e-09 -2.495864901160931015e-04 -1.079501512150571330e-02 -1.104460161162180640e-02
1.658863704711199735e-06 1.039656822243772528e-06 5.306350057613100282e-09 -4.065164027757632581e-04 1.935405114929942272e-01 1.931339950902184743e-01
1.646433679756594721e-06 1.045209834438943121e-06 5.364573054369622071e-09 -4.449623366114957568e-04 -2.262737897938649212e-02 -2.307234131599798788e-02
1.635773566859034882e-06 1.052067565751861627e-06 5.399778247223670845e-09 -3.930404392378863965e-04 -1.097752627579975382e-01 -1.101683031972354176e-01
1.629826261562546257e-06 1.055953171955234197e-06 5.419727681772986642e-09 -3.578251958906257524e-04 -2.119895397257831604e-01 -2.123473649216737758e-01
1.630477349157518897e-06 1.055578074064641513e-06 5.417808767246292610e-09 -2.762430168796216334e-04 -8.467505361732463598e-02 -8.495129663420425414e-02
1.636735596582996568e-06 1.051588420880163312e-06 5.397337167114585474e-09 -2.488390596279421718e-04 -4.964542665770999008e-02 -4.989426571733793225e-02
1.645753793187681508e-06 1.045872285519526981e-06 5.368004440069266865e-09 -1.348697379157659526e-04 6.177250662919853141e-02 6.163763689128276546e-02
1.655405320835875924e-06 1.039820517778741735e-06 5.336948802332440351e-09 -1.853983760676490566e-04 7.765045963623506964e-02 7.746506126016741711e-02
1.665531516208290013e-06 1.033544308144682901e-06 5.304740915554602337e-09 -1.957792950428235978e-04 -6.699199177387527016e-02 -6.718777106891810069e-02
1.676345578714441691e-06 1.026922451127497183e-06 5.270758577217049250e-09 -3.585780085928191863e-05 -3.281659674419401540e-02 -3.285245454505329732e-02
1.686599358632135688e-06 1.020724461337336516e-06 5.238951640646138336e-09 -8.875011132686988491e-05 5.458123297669814633e-03 5.369373186342944748e-03
1.694342307888999480e-06 1.016104836114229030e-06 5.215246171958379317e-09 -3.170150196813749377e-04 3.109802158329149080e-01 3.106632008132335088e-01
1.697796311381674457e-06 1.014082486853890689e-06 5.204871524201309254e-09 -3.157444993204944206e-04 3.940809711316894948e-02 3.909235261384845506e-02
1.696093005493285185e-06 1.015146566282521028e-06 5.210328118824308382e-09 -2.528332262762104932e-04 3.858379139232326338e-02 3.833095816604704942e-02
1.689561850819401869e-06 1.019115573802082144e-06 5.230705979372761250e-09 -2.377215960218462265e-04 1.069447417002482581e-01 1.067070201042264188e-01
1.680459936779368548e-06 1.024680462553976246e-06 5.259275423882348142e-09 -2.041048186042677959e-04 1.513397104039562180e-01 1.511356055853519398e-01
1.671908930060884546e-06 1.029966504352438473e-06 5.286413544765004316e-09 -2.553272692317580528e-04 -1.352565022730978228e-01 -1.355118295423295705e-01
1.666291308113235448e-06 1.033484397014956037e-06 5.304476037360192463e-09 -1.537490719476300449e-04 -2.266514424759122903e-01 -2.268051915478599134e-01
1.665258662715381304e-06 1.034170886546795594e-06 5.308005786663599898e-09 2.462037097380985473e-04 -1.494628722539736998e-02 -1.470008351565927143e-02
1.669407722904700763e-06 1.031646136152505810e-06 5.295053340830712075e-09 2.922028774172066856e-04 7.704665187825199268e-02 7.733885475566920631e-02
1.678020866296580068e-06 1.026396175297952760e-06 5.268112759617039995e-09 3.035136635061719268e-04 -2.012540244191391992e-01 -2.009505107556330272e-01
1.689711879733883422e-06 1.019342506773557027e-06 5.231888284605178758e-09 3.187906559159459086e-04 -4.319028374473887766e-02 -4.287149308882293175e-02
1.702616351059175555e-06 1.011662392011471727e-06 5.192466597082496871e-09 2.904121666140561941e-04 7.093235438596323661e-02 7.122276655257729627e-02
1.713829981620653253e-06 1.005087875977936890e-06 5.158724786188060760e-09 2.389801304315472552e-04 1.921233799458850200e-01 1.923623600763165742e-01
1.719997283965650846e-06 1.001528418152452617e-06 5.140459473308869447e-09 1.807332004950361337e-04 1.470394374994778985e-01 1.472201706999729243e-01
1.720060164999007781e-06 1.001556360809166506e-06 5.140566247477067085e-09 1.153890164533703799e-04 9.262146679421157103e-02 9.273685581066494488e-02
1.714806192762473110e-06 1.004669754956562424e-06 5.156547891534353296e-09 8.773250559302586682e-05 8.521859940628750962e-02 8.530633191188052855e-02
1.705902288139371738e-06 1.009957947160460323e-06 5.183697190840773559e-09 9.939138809760689197e-05 1.989814155437663601e-02 1.999753294247424290e-02
1.695511845713176743e-06 1.016191744104501230e-06 5.215700310027275894e-09 6.594929015145065132e-05 1.295071501854838658e-01 1.295730994756353061e-01
1.684854211786007590e-06 1.022664662644449663e-06 5.248930067401254208e-09 5.193072878618629207e-05 -1.860845992775619351e-01 -1.860326685487757592e-01
1.674948553077398369e-06 1.028757885591715418e-06 5.280211577591991123e-09 6.153645041944225125e-05 9.006862129194814770e-02 9.013015774236758648e-02
1.666667262313926823e-06 1.033937119919256943e-06 5.306608066349103976e-09 -1.284401802364304457e-05 2.234096922812334185e-02 2.232812521009969881e-02
1.659955203226221760e-06 1.038183519016844629e-06 5.328237507995063159e-09 -8.008532187513128786e-07 -1.308933720023279790e-01 -1.308941728555467199e-01
1.653965198858115240e-06 1.042006331454185978e-06 5.347722266283372245e-09 -2.852578712174425046e-05 8.230765687871688385e-02 8.227913109159513960e-02
1.648296365816702397e-06 1.045636072948633256e-06 5.366357263109645989e-09 -1.399274635496515484e-04 5.690934995801200103e-02 5.676942249446234601e-02
1.644936080898867902e-06 1.052610773212017957e-06 5.356999265279714373e-09 -4.388197372784743977e-05 -2.735399607369792818e-02 -2.739787804742577562e-02
1.638790411812973892e-06 1.056612914843524767e-06 5.377297882429982944e-09 -2.877587689380581293e-05 1.589066334787858636e-02 1.586188747098478055e-02
1.631416644167071514e-06 1.061435616644635628e-06 5.401846534143202481e-09 -1.415472757769729861e-04 6.198891896022473702e-02 6.184737168444776056e-02
1.622484300635191636e-06 1.067324410273760586e-06 5.431839119110190999e-09 -2.759076810747163044e-04 1.193825351678281521e-01 1.191066274867534358e-01
1.612045573918963853e-06 1.074281259786676896e-06 5.467268186198973443e-09 -4.515658199759735314e-04 -1.403033917183549306e-03 -1.854599737159522838e-03
1.601533694908024270e-06 1.081378554689986324e-06 5.503408187668761972e-09 -4.831736414925118239e-04 -3.957968327216576654e-02 -4.006285691365828183e-02
1.593523772218642831e-06 1.086861885821777007e-06 5.531318449333392313e-09 -4.715905087810737251e-04 -8.544915687277132577e-02 -8.592074738155239255e-02
1.588914176000252958e-06 1.090068132646627036e-06 5.547578293224158142e-09 -4.144079028045380420e-04 -1.055957664637361404e-01 -1.060101743665406715e-01
1.587337399855658985e-06 1.091203868961037738e-06 5.553304003995225569e-09 -4.144725388736184013e-04 -3.767190969361422503e-02 -3.808638223248784344e-02
1.588506971987374764e-06 1.090446525118671084e-06 5.549475148302616961e-09 -4.116976713047053316e-04 2.125169037445129305e-01 2.121052060732082356e-01
1.593690311359287436e-06 1.095976943133915564e-06 5.472474791715595194e-09 6.064282736007592378e-05 -3.876862681773367569e-01 -3.876256253499766880e-01
1.598590977157689603e-06 1.092665653625904789e-06 5.455938318106303208e-09 2.873544605260652807e-05 2.211215952502314508e-01 2.211503306962840643e-01
1.604174739632931588e-06 1.088910732532357067e-06 5.437186625332632152e-09 3.817065158043600470e-05 -6.261238621013909267e-02 -6.257421555855866013e-02
1.609318022727103814e-06 1.085478907669533443e-06 5.420047947408073682e-09 -2.607527511621250682e-04 1.722514521366846907e-01 1.719906993855225552e-01
1.611912929247703532e-06 1.083780145383397159e-06 5.411556746963699634e-09 -3.581875110586392463e-04 -6.102425558424329211e-02 -6.138244309530192788e-02
1.611437219866289771e-06 1.084150270840626152e-06 5.413402434402908496e-09 -2.771192479383045859e-04 2.141383877980516104e-01 2.138612685501133093e-01
1.608624577679809844e-06 1.086094110897204495e-06 5.423106662147761961e-09 -9.538041821745626980e-05 -8.044219401796226521e-03 -8.139599820013682790e-03
1.603440260051567267e-06 1.089654145214912714e-06 5.440880119506258425e-09 -8.198278016028487380e-05 4.135811187956583979e-02 4.127612909940555491e-02
1.597208036067166605e-06 1.093954522954707158e-06 5.462350437210577979e-09 -1.309316339300203857e-04 -1.418358806510511272e-02 -1.431451969903513310e-02
1.594066907743010138e-06 1.096158880119636949e-06 5.473354856005908020e-09 -5.436602400718179573e-05 1.003025941922999209e-01 1.002482281682927356e-01
1.596852202661070413e-06 1.094295537905707404e-06 5.464048399735163934e-09 3.033386182054592650e-05 -5.860218885534766997e-01 -5.859915546916562024e-01
1.605665667655043833e-06 1.088337339851918261e-06 5.434295459201875534e-09 1.631888145008295044e-04 1.651128322478534471e-02 1.667447203928617422e-02
1.619680574044909025e-06 1.078968119910316935e-06 5.387510121290576143e-09 1.820268907674373049e-04 2.740955321502305253e-01 2.742775590409979869e-01
1.637013288296361457e-06 1.067591696210091386e-06 5.330701423593223286e-09 2.467081219662652092e-04 -2.172060898950434193e-01 -2.169593817730771645e-01
1.654505804226569332e-06 1.056351774215108182e-06 5.274573405130087888e-09 1.021197521362190996e-04 -2.013219465682958287e-02 -2.003007490469336377e-02
1.669570543200890008e-06 1.046872756833852421e-06 5.227189489095337816e-09 1.623801532832924721e-04 1.720310819348878084e-01 1.721934620881711009e-01
1.680267586777815084e-06 1.040254522817342543e-06 5.194140093836961026e-09 1.318207052365232002e-04 2.867528292157910386e-01 2.868846499210275791e-01
1.684179755138494382e-06 1.037884265044386684e-06 5.182302657116474071e-09 1.152898373187397074e-04 1.278608164297647676e-01 1.279761062670835003e-01
1.681743918097536686e-06 1.039433675537933923e-06 5.190037149075284784e-09 6.951980120609504987e-05 1.871328572659436418e-02 1.878280552780045923e-02
1.676387883112792113e-06 1.042800909173934413e-06 5.206848416922187560e-09 1.053879650442304805e-04 1.008997924829913018e-02 1.019536721334336066e-02
1.671388081073524008e-06 1.045966759596359725e-06 5.222654089548014217e-09 1.837793221819601641e-04 -2.566265119394017802e-02 -2.547887187175821785e-02
1.668452105041974295e-06 1.047853837940158607e-06 5.232074798452810763e-09 1.798158967126622931e-04 -7.845663143024594888e-02 -7.827681553353328658e-02
1.667745225094304603e-06 1.048329637816792837e-06 5.234582772625107373e-09 2.823169378824604003e-04 2.414761992739045127e-03 2.697078930621505527e-03
1.666460478748241001e-06 1.044106474573427612e-06 5.260085930941565675e-09 1.452389985257540594e-04 -1.033530616264677349e-02 -1.019006716412101943e-02
1.668256135972060085e-06 1.043027645487561929e-06 5.254660929443130778e-09 1.474154533534742517e-04 6.652252775117517558e-02 6.666994320452865330e-02
1.671262187659705196e-06 1.041196495329836506e-06 5.245445982990767661e-09 2.376203896855971776e-04 -4.034992963583583503e-02 -4.011230924615023785e-02
1.676057461124616853e-06 1.038262422162174125e-06 5.230674245394199001e-09 3.305717726972447201e-04 -1.032171009156854780e-01 -1.028865291429882367e-01
1.682324456529311693e-06 1.034452164850894270e-06 5.211369138341898121e-09 3.838457797687606921e-04 5.948268540180379205e-03 6.332114319949139897e-03
1.688458688570355854e-06 1.030752413904940361e-06 5.192610183387764414e-09 4.372323054876205151e-04 1.288793830279058028e-01 1.293166153333934199e-01
1.692839901506613498e-06 1.028143504014141849e-06 5.179342725618478047e-09 3.810875100848411245e-04 9.429932833216980725e-02 9.468041584225464491e-02
1.695010891299159211e-06 1.026884735948363146e-06 5.172882735296275737e-09 3.001738391989888788e-04 4.207769990139276217e-02 4.237787374059175105e-02
1.695550948150152111e-06 1.026586961972029887e-06 5.171443447387007111e-09 2.378108814635598867e-04 -8.759040748448576608e-02 -8.735259660302220619e-02
1.695615532017521225e-06 1.026602961861000615e-06 5.171510794357560651e-09 8.911571124437661640e-05 9.970802736186179516e-02 9.979714307310616483e-02
1.695296900985612062e-06 1.026862254416597216e-06 5.172827044679594673e-09 6.881038643664211252e-05 4.014916609667729119e-02 4.021797648311393331e-02
1.693253720715559874e-06 1.028145676145605430e-06 5.179302170138241362e-09 4.656004707686428601e-05 -7.396771296974691268e-03 -7.350211249897826982e-03
1.688499324875757841e-06 1.031086601156558538e-06 5.194114426606420039e-09 -8.572350146594104325e-05 1.883353168668993050e-01 1.882495933654333709e-01
1.681753342960866216e-06 1.035267394189246379e-06 5.215183741621118376e-09 -2.407296329588297368e-04 2.185002488758591710e-02 2.160929525462708736e-02
1.674626002819835259e-06 1.039718316585213715e-06 5.237616058718450089e-09 -2.694182520102568479e-04 -7.733428116370966166e-02 -7.760369941571991503e-02
1.668071579163624204e-06 1.043848672050799127e-06 5.258433435446848867e-09 -2.111606964133906639e-04 -5.831522395163801775e-02 -5.852638464805140495e-02
1.662728809269542382e-06 1.047247995609820778e-06 5.275567535818896494e-09 -1.977164557195563999e-04 7.125537997573694327e-02 7.105766352001738340e-02
1.657923395967470755e-06 1.049163940088318542e-06 5.301850165295203451e-09 -3.925029918889662295e-04 5.992348637619926421e-02 5.953098338431030145e-02
1.651763170798597512e-06 1.053113998265456402e-06 5.321942327152224532e-09 -3.172054437763638379e-04 -3.317560208754777307e-02 -3.349280753132413690e-02
1.644759436722651808e-06 1.057644419823628079e-06 5.344840698776238952e-09 -2.013458438094167802e-04 1.574829450160422084e-01 1.572815991722327778e-01
1.639240150168120656e-06 1.061251708170341349e-06 5.363073880385850480e-09 -6.401989404774752201e-05 -1.434987004601975258e-01 -1.435627203542452768e-01
1.637407505983866459e-06 1.062485855306535962e-06 5.369313367452360910e-09 -4.137312304548085296e-06 -1.877454069516080182e-01 -1.877495442639125767e-01
1.639846252341732921e-06 1.060952037301114136e-06 5.361564882984978916e-09 3.875138272392553151e-05 -3.517511858314925632e-02 -3.513636720042533079e-02
1.645239309663256988e-06 1.057520387559499127e-06 5.344226118105606206e-09 -3.781248659193853223e-05 6.655280470503122103e-02 6.651499221843928944e-02
1.650654157943391381e-06 1.054097257071989011e-06 5.326930309942507912e-09 -1.166487726908631284e-04 8.019713971279252007e-02 8.008049094010165347e-02
1.653096802182165386e-06 1.050880970568712289e-06 5.333236577907256362e-09 -3.679026833166773591e-04 1.209081825884563699e-01 1.205402799051396856e-01
1.651368606329701244e-06 1.052010355418410796e-06 5.339175796702034690e-09 -4.350404583483812038e-04 4.941766025138782936e-02 4.898261979303944469e-02
1.645447394300865603e-06 1.055841076504277937e-06 5.358632020846844386e-09 -4.427005794209459832e-04 1.762047691434354135e-01 1.757620685640144675e-01
1.636329230028788163e-06 1.061770967298604920e-06 5.388728117871735589e-09 -6.402822400891558519e-04 -1.317607664599229622e-02 -1.381635888608145207e-02
1.626685058413258940e-06 1.068113070701503971e-06 5.420910665908803914e-09 -6.283648383272992521e-04 3.303671858190071475e-02 3.240835374357341203e-02
1.619336543226993395e-06 1.073007874931295906e-06 5.445743847874262294e-09 -7.173467475942649219e-04 -1.861881179727902236e-01 -1.869054647203844954e-01
1.615336025422480702e-06 1.075713942068447351e-06 5.459459298591309213e-09 -6.577773011932352976e-04 -1.029185071126228479e-01 -1.035762844138160832e-01
1.613001547928798154e-06 1.077313869776650077e-06 5.467628381574386807e-09 -7.011209827004552531e-04 1.435745795980558626e-01 1.428734586153554142e-01
1.609965805201180264e-06 1.079397240306602353e-06 5.478147002908633411e-09 -7.020960722885424832e-04 1.281994853172836457e-01 1.274973892449950963e-01
1.604993136335083661e-06 1.082790442586015601e-06 5.495349978046649344e-09 -7.473869156115788004e-04 6.502730849430804483e-02 6.427992157869646950e-02
1.598129863574410321e-06 1.087490389459912567e-06 5.519177006427519927e-09 -6.725464031564522271e-04 -1.384591912738954989e-01 -1.391317376770519476e-01
