S T U Misfit
1.013779553192719841e-05 1.161473023833434735e-04 1.529346070027091453e-06 1.928194974700229714e-01
1.288315210579322345e-05 1.626465215286529876e-04 5.550332714138377141e-07 3.993566346458150174e-13
1.425074265952710907e-05 1.957735759370984928e-04 5.290465448366706632e-07 5.737923903193941931e-12
1.602846151225247943e-05 2.156902930716165525e-04 8.366653589311160910e-07 5.022019100698780552e-15
1.691481821537228446e-05 2.223189292106199019e-04 1.568125628459887297e-06 9.361729373115257949e-16
1.690981276888652926e-05 2.156693530170612598e-04 1.598299062679402160e-06 1.677724042004343113e-12
9.828603605086367356e-06 -5.099480054843076463e-04 1.389830141371681002e-06 1.390789971136305254e-13
1.322156058817371157e-05 4.524307892432942712e-05 3.225367957395198451e-07 1.935749010628416700e-01
1.491838164263815491e-05 4.964261960495735008e-04 1.353600281888613065e-06 3.132813816360246725e-14
1.493265410798357450e-05 8.439610614227279666e-04 1.715379049389467910e-06 5.003573164312289050e-11
7.183083472841672994e-06 4.167084459020213160e-04 1.896463339692839988e-06 3.361915210121027185e-13
8.900004186089310372e-06 1.116097461307324727e-03 1.190894153841371560e-06 8.683588499294674569e-15
2.037238519022613136e-05 1.828302301436578355e-03 1.597545556234071660e-06 2.439165372152791271e-13
2.395216338597695556e-05 2.260667412958139531e-03 1.733035010953812161e-06 3.505136710325095493e-16
2.586888314070648988e-05 2.516534844595113424e-03 1.597214394113100337e-06 2.014498370895619062e-01
2.612189897725420278e-05 2.595755836652418724e-03 2.573864433372654773e-06 5.190141181269209974e-14
2.480324722446997386e-05 2.498549297379520397e-03 2.664204908115667706e-06 3.915537036353753097e-14
1.709542780418553780e-05 2.220044510017542098e-03 2.574011154845734296e-06 7.124367084421360834e-16
1.581296503438810462e-05 1.773776943623349509e-03 2.302438475705657738e-06 2.041822587389234556e-01
1.033395094367870304e-05 9.706778505948231769e-04 1.850599389489754154e-06 8.484059784068543898e-14
7.300249224212545816e-06 2.956956023191031836e-04 1.217752584420854631e-06 2.572721924643255811e-13
2.415553668014526221e-05 8.501509673859459094e-04 4.034618283687192666e-07 8.580167659731213530e-14
2.859811128286921070e-05 5.856010194523102522e-04 7.920854092140234310e-07 2.859431953706565482e-14
3.480580172191994758e-05 2.085441919766743181e-04 3.852536481466664914e-07 1.572148554679996804e-13
3.114971850277962150e-05 -8.031905304186735687e-04 -1.118258615710863257e-07 4.811599100110343007e-11
4.070279630780053974e-05 2.944180429598154593e-04 -6.998019162838384327e-07 2.940823203096375143e-12
5.163479501468100071e-05 7.198441796852207784e-04 5.486714537301243768e-09 2.080529814691321667e-14
5.801032359125660924e-05 1.045069568996738214e-03 5.349857320775685750e-09 1.032039305937031456e-14
5.983239756082756684e-05 1.270020249252849223e-03 5.255406770493773096e-09 8.805393386086032174e-16
5.709837727631656638e-05 1.394693795197224709e-03 5.195976326748841120e-09 4.213801560837296864e-13
4.974703418012410707e-05 1.419088556930505826e-03 5.165908692049336407e-09 1.765663997872229432e-14
3.795318488563065708e-05 1.343213743298802502e-03 5.201708326710981846e-09 1.177137485952008082e-15
3.333757787964128426e-05 1.176594770144353012e-03 5.053435584698916962e-09 4.524016536948121053e-12
2.347665766175083339e-05 9.057965743459731782e-04 -4.840914912276973830e-07 1.365394285596346722e-14
1.976239753940714624e-05 8.880813105741060210e-04 -7.619468972384785897e-08 6.408163474956376690e-14
1.533471091851620720e-05 6.619291492475686337e-04 2.686232077295458966e-07 4.103474657479258113e-14
9.644621728219344260e-06 3.382320696181579148e-04 5.511568441426867828e-07 1.130836051344220690e-14
7.604775234777827990e-06 -5.852950526673491324e-05 7.714468638420849962e-07 4.464230822198035862e-12
6.364716830081522138e-07 -5.288026958391252351e-04 3.542883257042157181e-07 2.014403337974757129e-12
3.516897439802312864e-06 -4.914825663778528018e-05 9.271344185602135126e-07 2.541267408796925509e-13
1.099193298939765219e-05 1.498134498464580730e-06 1.363644699688644138e-06 1.971236231978503450e-01
5.505218758004518815e-06 -5.412797875017396465e-05 1.664018024504160601e-06 8.326863641842943384e-12
1.102113503868809025e-05 -7.779277378430870512e-06 1.827616464317142358e-06 7.723271359830273505e-10
1.518861080865738732e-05 3.149300349809220170e-05 1.202396746754441415e-06 1.071415038841848114e-13
1.800861297748762056e-05 6.348339207453389255e-05 1.636749444057497374e-06 9.480805983690450574e-05
1.960207033565750125e-05 8.833897650275249940e-05 1.851046846780942396e-06 1.902223835758228287e-01
1.979410233708930379e-05 1.060524122895978685e-04 1.845256283596323964e-06 4.217395126250667037e-02
1.864645499451814711e-05 1.166238969801023203e-04 1.619378584252196368e-06 1.153121118394265280e-11
1.615912830794403801e-05 1.199145068254820726e-04 2.133707003541712821e-06 3.837117337464054059e-14
6.023599409101870210e-06 9.256630072055463984e-05 2.001306673703287823e-06 1.299810650356079974e-16
1.367669677797985991e-05 1.018172034218122498e-04 1.711697379294627258e-06 1.910448429000271009e-01
1.640585118499540842e-05 1.006827683575771577e-04 1.264719584186986584e-06 1.394329988421207035e-15
1.722051737250564779e-05 8.939750106098341969e-05 6.604268141720928770e-07 1.441075953548199557e-14
1.635943975847761904e-05 6.783554863232442954e-05 1.025719722808964057e-06 1.431548683817229330e-08
1.399220518463118334e-05 3.617252756177718071e-05 7.331839581841847360e-07 1.216930921420605476e-14
1.000140737592951515e-05 -5.566187546042295419e-06 3.518361704202231394e-07 5.942213824208316026e-13
1.673574730902391608e-05 5.157978863396900327e-05 -1.041477927568640670e-07 2.856506669785191907e-13
1.635821246208473128e-05 5.008730187567099576e-05 -6.442422536169935927e-07 1.589374425510437234e-13
1.516421901928712307e-05 4.552048219148143669e-05 -5.739695439700815099e-07 8.039260761247843789e-14
1.315376698063110332e-05 3.788135622395614061e-05 -8.416347856380635595e-08 3.370949349642186141e-14
1.032685634611666524e-05 2.724337061572642873e-05 3.300268415002441856e-07 6.804997401031129174e-15
6.206393562736062877e-06 1.357642575952675210e-05 6.685037211559960286e-07 1.397152768800139688e-12
2.144143697344580572e-06 -3.048559470138054577e-06 9.315125434745877639e-07 1.812541738820399595e-01
-9.127381442104355597e-06 -6.609348235883632638e-04 1.119049966884523460e-06 6.889832719515377188e-15
2.688611910958186731e-06 -1.054890975099474152e-04 1.230320676781859412e-06 2.531803726497425671e-14
7.197435810032144895e-06 3.445796006723973151e-04 1.266098631252505867e-06 2.007187994136187259e-01
1.109293674610607162e-05 7.128481605989371193e-04 1.226297881851899633e-06 6.395069205017234597e-12
1.409548239202586886e-05 9.992970104376215894e-04 1.110835395360625320e-06 3.156454426170284442e-13
1.631325776159470663e-05 1.203930825041477602e-03 9.197332980376699276e-07 1.335272321543783889e-12
1.757616047033472574e-05 1.326743671988446461e-03 6.529615148707815057e-07 6.897929619867465729e-13
1.794404469767646115e-05 1.367711125319002324e-03 -2.594887691181810916e-07 1.019976633721689828e-15
1.175695557729869637e-05 1.325546733908025861e-03 -1.887205625589584834e-07 1.990024327986008020e-13
1.499316737898922766e-05 1.203821652730435558e-03 -2.673206246020633174e-07 6.132944098828318717e-13
1.671554374323382032e-05 1.000069841420136172e-03 -5.316236429665217358e-08 1.747143403483151798e-13
1.680979657679249487e-05 7.142768782280786016e-04 7.949900914490055607e-07 1.609437396571639556e-13
1.527415297703482768e-05 3.465159880978167686e-04 1.478368375167740956e-06 1.982443420113857339e-13
1.304947352205708710e-05 -1.031651288822785803e-04 1.997132933595026076e-06 8.584165570081889055e-13
5.986116261545726142e-06 -6.349958848397783398e-04 2.350808076292523755e-06 1.980254818290411445e-01
1.379230953233242266e-05 3.399011101130508631e-06 2.539655021352843230e-06 4.688988153949806548e-14
1.621494514513489692e-05 3.561307836111831798e-06 1.858705075646515871e-06 4.311287348104935058e-13
1.766076909446093529e-05 3.429883150253699123e-06 2.306267770633960567e-06 1.930742146499015710e-01
1.773196927054035231e-05 3.129283965812991127e-06 2.498497061494129500e-06 2.819082402482115900e-14
1.656653936177030412e-05 2.667669611598543421e-06 2.435421718223507660e-06 3.965241629152405305e-14
1.416735392850684655e-05 2.047611417101118272e-06 2.117032761708184721e-06 2.016832178385596630e-15
1.053467579646974159e-05 1.345599513035288993e-06 8.378942366521542848e-07 1.894282372041153421e-11
5.668504965658990078e-06 2.040191375331158031e-07 1.734392892459833346e-06 7.623099573075582741e-13
1.067106059693546572e-05 1.391456856055379779e-06 1.779539443003488614e-06 1.819561516548821034e-01
9.620091995628989186e-06 1.360242721223517152e-06 1.553338679402985279e-06 2.878981015607078895e-13
8.010471226714165052e-06 1.182007209875392955e-06 2.439551670438069479e-06 2.929564882156773805e-12
-6.716233921578978443e-07 -1.518769346749314469e-05 2.439517902520342116e-06 1.161084901454986798e-14
2.198196657046086666e-06 -1.758963410550240706e-06 2.258294791489813633e-06 1.070646693148844871e-12
-2.774103972311890926e-06 -6.962199287174766034e-04 1.896319063966858005e-06 1.850125798140261624e-01
8.304470686329446300e-06 -9.850116576742982326e-05 1.353601869074650656e-06 3.410186387659172963e-14
1.694081001519670232e-05 4.066088659469382135e-04 6.300921068277982740e-07 1.069008400700051870e-12
2.279534500821468632e-05 8.189629804410970262e-04 1.109331937301688817e-06 7.517924051704367665e-15
2.697418211461939468e-05 1.138828921320196932e-03 7.927115740539806698e-07 2.683576043974169985e-13
2.947878277347161589e-05 1.366205167200798890e-03 -3.197778684170006370e-07 3.421264453982182520e-14
3.030703601723910406e-05 1.500878768370485922e-03 -2.293839441879301609e-07 3.156386180228488954e-12
2.309357824492156393e-05 1.375849546529122908e-03 -3.196838146490077939e-07 1.856846535356073443e-16
2.587571729355206158e-05 1.464565403360318591e-03 7.926321644428034529e-07 6.349340371058606407e-14
2.616608619903078593e-05 1.439369588883022228e-03 1.109138522745096850e-06 8.207455755486430792e-15
2.396468496135773700e-05 1.300184048114537546e-03 1.335265409325312043e-06 4.163593658888369860e-16
1.927151358053291478e-05 1.047084037440837966e-03 7.655719038510193623e-07 4.798795343632408529e-13
1.208657205655631588e-05 6.798519690274864875e-04 1.398812367724752015e-06 1.832149693151326475e-01
1.530126024419843582e-05 2.305309276688690800e-04 1.850961712038314862e-06 2.322298393556843840e-15
1.029466724212412193e-05 -3.468701671616033978e-04 1.416951162580078257e-06 1.963142045785920368e-13
1.026876780272497606e-05 3.424573784470946844e-04 2.095242777462761127e-06 5.382376599606905097e-14
7.986172056348597405e-06 2.737887987761970028e-04 2.502314885598460386e-06 6.877905312308721178e-15
1.538669153697329274e-05 2.585542933994773259e-04 2.637799059658120509e-06 6.840987494767768278e-14
2.039797122265547241e-05 2.159053591020021901e-04 2.502005833287128308e-06 1.869838679828385308e-01
2.302001111339513305e-05 1.459155417102323503e-04 1.389457433827063148e-06 1.473355017409529303e-14
1.711426392560314600e-05 2.914966469192037892e-05 2.682885519534221412e-06 8.601051673063946110e-14
2.007328029611539494e-05 -7.990702317712428820e-05 2.293869632145577145e-06 1.915240516305647678e-01
3.234343059429914071e-05 1.089900573936765745e-04 2.221183338765356022e-06 1.898952857543870759e-12
3.588740698312134774e-05 1.222544647164079050e-04 2.374829414438542292e-06 2.028210750363550551e-13
3.704485081658686794e-05 1.269703575154667338e-04 3.369670088151071316e-06 3.053843620674814888e-14
3.589075276204828921e-05 1.232893135859793455e-04 3.821920077681108168e-06 2.045977036595635647e-14
3.237319620364614067e-05 1.110581179927110670e-04 5.115325018275159374e-06 1.979248150758843861e-01
2.649218114138041891e-05 9.049163704546551730e-05 5.251122222260693805e-06 2.030830331590602654e-12
1.824770757525112056e-05 6.158564764653361189e-05 4.587377916978715493e-06 1.961421727197622256e-01
7.639775505258242217e-06 2.399046478547298293e-05 5.492097347540541820e-06 1.947265934668852005e-01
2.945368076475182544e-07 -8.952539356494478820e-05 5.285031923927558760e-06 1.958199965745585081e-01
9.004203516912275405e-06 8.784746861476727494e-06 4.671196991745007031e-06 2.202581441190346737e-14
3.542968439370910827e-06 1.733077031250534963e-06 3.651416464066318762e-06 2.884634168382293278e-11
8.225273939752087603e-06 7.688406839457378181e-05 2.225055346382463856e-06 8.786342091975182990e-16
1.047887571899749560e-05 1.327712238472454067e-04 1.776236525325124567e-06 7.443634098133480886e-13
1.596187437855898630e-05 1.996739260239776431e-04 3.060011340852764693e-07 1.928687415183975018e-01
2.536659126256261983e-05 2.441579703671822778e-04 -9.636333677365980538e-08 1.024001875739121383e-14
3.231127766777772332e-05 2.710095658846650344e-04 -5.778507681190444815e-07 4.028042100206140684e-15
3.029752013186645573e-05 2.673119244119656515e-04 4.597423152461356971e-07 4.205924118506690610e-15
3.778940674731218273e-05 2.693521980615243131e-04 6.789086880239533915e-07 3.290685147580391709e-14
4.196505890140732017e-05 2.521202692899964892e-04 7.853939762155858635e-07 1.776126712299353555e-15
4.285094388851160615e-05 2.156170142821653814e-04 7.792024607778440330e-07 2.691278526482511121e-14
4.044706170862503390e-05 1.598442550272486642e-04 6.603314910957922726e-07 3.219316163573008214e-12
3.475341236174762374e-05 8.473311735543338503e-05 5.434812161928024970e-07 1.176934199087116040e-12
2.556969796481435440e-05 -9.726766470852323844e-06 1.050015726567262394e-06 1.820706270862565701e-01
2.580180894780073961e-05 3.099454113258201667e-05 1.415482641345614289e-06 5.182248666524039660e-11
1.745090151860528876e-05 -1.617696148578740968e-05 1.640367842219572775e-06 1.403966579037758471e-14
1.915344140799405355e-05 2.879228472951579098e-05 1.724094875889462393e-06 5.684493774853980259e-14
6.270948243367482862e-06 1.192155684572052135e-05 1.667292833332839535e-06 1.090485436770343627e-14
-2.874839166650630543e-06 -1.766246170934536434e-06 1.469556525692181381e-06 1.681036736693022187e-14
3.296617658693929852e-06 -8.403371562272885398e-05 1.130648050568217915e-06 1.803188514785954710e-01
1.244556967655198470e-05 -3.858854944449442090e-06 6.507542566542899191e-07 3.125352192790886968e-11
1.822719504255800854e-05 6.047318157401039318e-05 3.683294271303735669e-07 1.560383621329458717e-13
3.338838170206702091e-05 1.339546867925446951e-04 6.879992173842480643e-08 5.637029140061243204e-11
3.951695817845511687e-05 1.804408849259273766e-04 8.997053121938686252e-07 6.050889504637594051e-05
4.311133793406014424e-05 2.128578864528841313e-04 7.716503544316939065e-07 2.228875544623921914e-13
4.416551870931724694e-05 2.309959265894483778e-04 1.683427159035458703e-06 6.506203645446563458e-14
4.269450412235705362e-05 2.350048109744863514e-04 2.251271410184796537e-06 1.241476644909737217e-13
3.868237133036998311e-05 2.247416399406603133e-04 3.586757482750573089e-06 2.270495706421013112e-15
3.150314278932027763e-05 2.003752685588955048e-04 4.084192195007558459e-06 1.823827153847026594e-01
2.382984071131438906e-05 1.619800290516998928e-04 4.310630466035013004e-06 1.821947350660603204e-01
7.278315147460716724e-06 1.026937640891803017e-04 4.265857075584127825e-06 1.843314103827413504e-15
-7.179845563194998060e-07 4.161745172850698170e-05 3.949583435357477126e-06 1.844552377572138968e-01
5.873421641740180804e-07 -1.949471414006439900e-05 3.361775084045756275e-06 1.479377994666427268e-13
5.477699860098056772e-06 -8.607234524588900488e-05 2.502553071902996515e-06 2.771911934070722799e-13
8.660670235737945758e-06 -5.443199956685083928e-04 1.371996958981362347e-06 2.693725338487871239e-11
1.588062815630028431e-05 -7.865222877434750726e-05 -3.001386622240901795e-08 6.059624715870481472e-10
2.138257136121370539e-05 3.147435493106819342e-04 -3.195570567094075091e-07 3.173912179717628630e-13
2.516649985047821070e-05 6.359291882111949229e-04 -1.116459692213373582e-07 4.332053968918615773e-13
