S T U q1 q2
7.704769715087708920e-05 1.227322379868175120e-05 6.615649873625028086e-09 1.417398986332196742e-03 -3.313232555859180195e-02
7.683496791006813815e-05 1.227134708131333754e-05 6.599478624790365983e-09 -6.311432806584971189e-04 3.458407348897853950e-01
7.660153655304549072e-05 1.228546329319527930e-05 6.603034140971284505e-09 -3.056610873356291336e-03 2.853466202073278168e-01
7.638957505393109888e-05 1.230771313907403601e-05 6.630348206109933826e-09 -2.484233490547271828e-03 1.406441344596576215e-01
7.623527328573927132e-05 1.232809060725968769e-05 6.679711622420207702e-09 -5.312727697100783075e-03 1.130381581904060795e-02
7.615838902072512328e-05 1.233569895734873176e-05 6.743164933246322785e-09 -3.758523936787216968e-03 -1.281538393723025138e-03
7.616034577044015531e-05 1.232095420279346230e-05 6.808493101914505892e-09 3.399482223509942003e-03 -3.323686564363779183e-01
7.623499300165722191e-05 1.227777842178692322e-05 6.862823343969130294e-09 -2.429112717637460506e-03 -2.253964726802344387e-01
7.637813981782461505e-05 1.220519693726732853e-05 6.896601760370019322e-09 1.415990440791770055e-04 -3.730883062057426258e-01
7.658213219090052556e-05 1.210799708048844869e-05 6.906623959157649867e-09 1.836571435826162002e-03 -3.578955782941122266e-01
7.682190909074203158e-05 1.199590599798410008e-05 6.896738638191181044e-09 -2.108460944742152066e-03 -1.244881814466829439e-01
7.705039494841058056e-05 1.188078485841082512e-05 6.875049637067901778e-09 3.196794504622735289e-03 3.059741883094790893e-01
7.721228749962563362e-05 1.177279295592508209e-05 6.848973544601718067e-09 3.457104290934598367e-03 6.567517866490035772e-02
7.726860254379189913e-05 1.167798277153599579e-05 6.822317898913243725e-09 3.043491447930257721e-03 3.942253501696235674e-02
7.721664016701827303e-05 1.159860314176682959e-05 6.796544349107302469e-09 3.841387791172934385e-03 1.728115213059737698e-01
7.709486531404644071e-05 1.153476474747888977e-05 6.773619820107675805e-09 4.254508454628602721e-04 6.665669062186019289e-02
7.696749189134086122e-05 1.148576766531264253e-05 6.757055592769210679e-09 -3.992315312022265417e-03 2.727225450672143836e-02
7.689188957923241338e-05 1.145077709319152806e-05 6.750618349902350803e-09 -5.198059202720983762e-03 5.357633322993216041e-02
7.688963477010577027e-05 1.142901781909498852e-05 6.756292301352498154e-09 -1.635612923154061704e-03 1.420334622834431570e-01
7.694524240434163793e-05 1.141949853391799501e-05 6.773106259384991503e-09 1.118937384647411548e-03 1.154909485581612216e-01
7.702943620335362686e-05 1.142067000271747842e-05 6.797559827805075121e-09 -4.970374886481554455e-04 -3.411668622411667684e-02
7.711908423445321191e-05 1.143043647703452077e-05 6.824944040863795363e-09 -3.220694791250533484e-04 3.852404383472141092e-02
7.719831740645904169e-05 1.144631176542789162e-05 6.850326585071845855e-09 1.060730964055345282e-03 -1.040869502315544537e-02
7.725364844748849511e-05 1.146552442120252825e-05 6.869284785918562768e-09 1.959799668738160250e-03 -9.276613468826688802e-02
7.727832945558144224e-05 1.148544472099025413e-05 6.879330683775179310e-09 3.560991719286699109e-03 -1.082254792371699637e-01
7.728048366556094942e-05 1.150426029780533901e-05 6.881256068169297873e-09 -2.970964036390633112e-04 -2.520742764645333978e-02
7.727856813595408182e-05 1.152111399392159212e-05 6.878333848100049010e-09 -2.909054095781460347e-03 6.369316761048260389e-02
7.728351703463903234e-05 1.153569796517487214e-05 6.873838963059181740e-09 -6.608537618901788591e-04 -6.440965128994768918e-02
7.728878939792824623e-05 1.154826532658872330e-05 6.870022709321695455e-09 2.447006707894328059e-03 -7.647305430681505811e-02
7.728399888488364641e-05 1.156002446366255741e-05 6.869301372088174392e-09 1.710525512093497014e-03 1.702521709432165409e-01
7.727741130557678161e-05 1.157262228194005812e-05 6.874471110508434343e-09 -3.192450670037594307e-03 1.620900513257179654e-01
7.729858416873697442e-05 1.158673798007952589e-05 6.886391999298448740e-09 -2.724316852586339266e-03 -3.651857509200873153e-02
7.737637968896085388e-05 1.160167782170903025e-05 6.902226011122397513e-09 -1.994559110871430008e-03 -1.434793560091573994e-01
7.751667607942515836e-05 1.161680828344648120e-05 6.917016123828812104e-09 7.223452052951273572e-06 -1.235410081206858024e-01
7.770078852208195754e-05 1.163325720291854671e-05 6.926929439830230870e-09 8.318225002423851322e-04 3.845277282950654296e-02
7.789978257231355873e-05 1.165420109719044965e-05 6.930927890912173090e-09 7.561217820120091915e-04 -8.443728751945656086e-02
7.808602613741642026e-05 1.168387833014816217e-05 6.930264417319738210e-09 1.039376177232709253e-03 6.747957812452476389e-02
7.823345113037462849e-05 1.172630422540770940e-05 6.927092760195321541e-09 9.176417334935127457e-04 6.209887927280277609e-02
7.831529852877647192e-05 1.178421623824518598e-05 6.923098031277622147e-09 2.611811599973590248e-03 1.222388483014782423e-01
7.831139224119564902e-05 1.185847668854517939e-05 6.918711111306657683e-09 3.341114366053110629e-03 1.613626375277732450e-01
7.822407431682080624e-05 1.194810745548436017e-05 6.913537598618248298e-09 3.082444073928769512e-03 -6.312090985757201622e-02
7.808850769598070323e-05 1.205068717878813065e-05 6.907649987262555759e-09 -5.250143583857003193e-04 9.031124480085139794e-02
7.796381751648270386e-05 1.216245100227224396e-05 6.902168692624925858e-09 -2.295066085004959788e-03 -2.012061411445387193e-02
7.790678917134129483e-05 1.227794682464535549e-05 6.898417772726419186e-09 -4.817718097307244207e-03 -1.014053237035792421e-01
7.794524129643758343e-05 1.238982625998542374e-05 6.896773990053647365e-09 -2.530695682487316134e-03 -9.429674947826960363e-02
7.807066409610418809e-05 1.248916124199155382e-05 6.896415301333664340e-09 -3.059931325142262182e-04 -2.559762486200511944e-02
7.825310454491387485e-05 1.256619915745129436e-05 6.895862366292759941e-09 -7.231526595867787677e-04 -6.272104195765670909e-02
7.845985999890069487e-05 1.261172875411474565e-05 6.893790830969356633e-09 4.405914232725738344e-04 -1.970519691025192088e-01
7.865966300147558615e-05 1.261916250160064509e-05 6.889714192075622013e-09 -2.475616322454188278e-03 -4.819924381432905136e-02
7.881702611647236202e-05 1.258650994196037195e-05 6.884086522515331093e-09 3.838465891001785479e-03 -3.463260543888324605e-02
7.889499377310785222e-05 1.251713422269725955e-05 6.877769140417056003e-09 1.787319214514804244e-03 3.830476369422086691e-02
7.887069338673523115e-05 1.241922632607915907e-05 6.871531425529236969e-09 2.532261961977422260e-03 2.427179002357426896e-02
7.875020637083084141e-05 1.230481069600598530e-05 6.866180864565704111e-09 2.212285551672854567e-03 4.504027416072808876e-02
7.857013559448666306e-05 1.218882583355541569e-05 6.862925272677021801e-09 4.303484643353172601e-04 3.302693222833141817e-02
7.838520893709221237e-05 1.208829064055766181e-05 6.862921684496447262e-09 -3.293145658857410396e-03 1.055499103201249511e-01
7.825168162144507098e-05 1.202158293619438406e-05 6.865575980833545008e-09 -1.369903483574796965e-03 8.658247427931975437e-02
7.821959024648488510e-05 1.200825674217138427e-05 6.866626575118295968e-09 -9.070315250436777887e-05 2.243727801643302655e-02
7.833605022838498557e-05 1.206989602270794889e-05 6.857473301154087474e-09 -2.487473834907660830e-03 -2.064427587342976267e-02
7.864661386968536862e-05 1.223204934386528979e-05 6.826265530413961695e-09 -1.633691543284410130e-03 -1.877496610904731966e-01
7.918463722886745731e-05 1.252671197615794972e-05 6.760576140181610818e-09 -1.587877872646359378e-04 -2.283503230749168722e-01
7.995589607416387419e-05 1.299424824563286789e-05 6.650981697833978189e-09 1.076538583748121169e-03 -1.775186561728432366e-01
8.093235884438662283e-05 1.368337688059454018e-05 6.493979335789776726e-09 3.498453548529179002e-03 -3.289166997981141094e-02
8.205761079771080747e-05 1.464825413697651937e-05 6.292686537632797688e-09 4.362677502578016231e-03 8.230524325945154374e-02
8.325532718593874418e-05 1.594255740444228557e-05 6.055653645220592809e-09 3.664797758594184884e-03 1.750810903772581639e-02
8.443553766637692962e-05 1.761081501457968188e-05 5.795348102080218686e-09 6.731039301129726482e-03 1.476033685392241779e-01
8.550535951081115126e-05 1.967713648206676570e-05 5.526946119895659758e-09 7.542912857046335517e-03 1.735409557257838742e-01
8.639104909806786267e-05 2.213217254763013585e-05 5.266720312799362126e-09 5.950390758334256347e-03 2.345914678307572387e-01
8.706284661384240025e-05 2.492128314102223915e-05 5.029565512156782136e-09 5.240392561941087379e-03 2.477470250348421388e-01
8.754457577551503524e-05 2.793890254095803891e-05 4.826216456048831862e-09 -6.709637318933481254e-04 2.355090058907460815e-01
8.789945006132792046e-05 3.103333858422739280e-05 4.661101023349480077e-09 -1.492666365801698092e-03 1.198188178169701246e-01
8.820054991075814050e-05 3.402215277214780420e-05 4.531584547167743077e-09 -3.388062933106450458e-03 1.123090762257401565e-01
8.850216395880406740e-05 3.671383920278121978e-05 4.429290585904728521e-09 -4.255568537939291573e-03 -1.611921901637796140e-01
8.882413765781873975e-05 3.893015142944579373e-05 4.343963508709034606e-09 3.566107867252199526e-04 -2.052194871948938015e-01
8.915165438747410000e-05 4.052402722267692601e-05 4.268723977052150877e-09 -1.752014787050892863e-04 -2.378564282714581424e-01
8.944422627851094949e-05 4.138888188339929120e-05 4.203369752795451975e-09 2.438764721730546370e-04 -1.735400096161576755e-02
8.964499881050008517e-05 4.145957504636134909e-05 4.152973425436870722e-09 2.344564350236222339e-03 1.586489907870820559e-01
8.968925066437021616e-05 4.071437404619375483e-05 4.123265751309236927e-09 3.228249944963623719e-03 7.730804612115349528e-02
8.951841426104948784e-05 3.918828719774705482e-05 4.117152179406084100e-09 5.805172615257703228e-03 5.188642599682324885e-02
8.910034632492567109e-05 3.699283044480716651e-05 4.134669823053760339e-09 9.462894470053440088e-03 1.056717046470616594e-01
8.844342539177895140e-05 3.432125497759541926e-05 4.174991451730394758e-09 -1.817485634125981520e-03 4.944959401727011539e-02
8.759367253770061930e-05 3.142318965575761121e-05 4.238103191318603258e-09 5.286465204116908012e-03 4.247607001104292124e-02
8.662249948835167891e-05 2.855458674575011527e-05 4.324966276515170983e-09 1.725601174102031621e-03 3.354042378560908588e-01
8.561573119426473541e-05 2.592588560677579315e-05 4.435905594344308570e-09 -4.301343193062967529e-03 2.417496702157588828e-01
8.466027120438188820e-05 2.367103369147670967e-05 4.568011181718761900e-09 -3.962637706788063596e-03 2.736224860141955872e-01
8.382717818198925962e-05 2.184509898117166634e-05 4.713559259456363685e-09 -1.377565046322137832e-03 1.360008037313065188e-01
8.316173068309897236e-05 2.044188153016187183e-05 4.861062818059188934e-09 -2.841726509422048963e-03 4.386275932336936023e-02
8.268389234833195328e-05 1.941720944790437396e-05 4.998353863529297235e-09 -2.948392318460335559e-03 -2.847946839774095906e-02
8.239104174940919143e-05 1.870837837928073205e-05 5.115580700274512754e-09 -1.601289457615617806e-04 -1.416296484161545521e-01
8.225940149276500502e-05 1.824727663163210111e-05 5.206583601764123476e-09 -1.274979369076723046e-03 -7.102877895135151221e-02
8.224740208191579072e-05 1.796877102303958803e-05 5.268678970232832121e-09 5.271047922790206286e-04 -1.673876075999949364e-01
8.230332916734081964e-05 1.781693779064213537e-05 5.302053821507769482e-09 2.741471935595818366e-03 -1.913535068447682619e-01
8.237574967177016050e-05 1.775034950673215741e-05 5.309568287301511777e-09 2.598608624924114707e-03 -1.057740088774465903e-01
8.242299637418849605e-05 1.774536759791941662e-05 5.296333554490504995e-09 2.386337956522321946e-03 -1.856704303923173427e-02
8.241934049334316765e-05 1.779619212259174821e-05 5.268394008420485508e-09 1.264067100125831900e-03 8.622566153117894316e-02
8.236133160045054169e-05 1.791289438741607118e-05 5.231498416592428196e-09 5.406819441312604724e-03 -3.002997962368425533e-02
8.227594472808557734e-05 1.811969410671401397e-05 5.190894166559926042e-09 -1.114621331195220222e-04 1.788591497222657978e-01
8.222041270266737837e-05 1.845354852919551275e-05 5.151027295052836774e-09 -3.660396883580885330e-03 2.020712142143974432e-01
8.226394306212389800e-05 1.896151555547029752e-05 5.113830314334680195e-09 -3.901650104578990863e-03 1.318460202333309184e-01
8.246028274928159584e-05 1.969686020350955045e-05 5.076767654464342685e-09 -4.515871327226639309e-03 1.722805037947328088e-01
8.283086071522172947e-05 2.071540924020088441e-05 5.033090037885624001e-09 -1.408882378727271956e-03 -2.326489636547179884e-02
8.336691057643101687e-05 2.207275477065622762e-05 4.975071982159502223e-09 -6.125489707755615854e-04 -9.951370156784200560e-02
8.404258975949500314e-05 2.382042910623194743e-05 4.898149657254627894e-09 3.497882791969608718e-04 -2.554370700355512724e-02
8.482567625233428392e-05 2.599714952679529529e-05 4.802488374967932200e-09 -5.408326030169607890e-04 -2.788294305642580184e-02
8.567814763299609431e-05 2.861266883048340794e-05 4.690755507578234470e-09 -1.046225950221080225e-03 6.754712458790201879e-02
8.654911310659611150e-05 3.162819171434131114e-05 4.565168980948266071e-09 2.716567690099092047e-03 -1.930523027100523592e-01
8.737103083908605999e-05 3.494454907309073522e-05 4.427875579001523903e-09 3.603710806168614056e-03 -2.602113811112527486e-01
8.807058094709913131e-05 3.840866970122787947e-05 4.284266907164450730e-09 6.796939854786687718e-03 -7.701961163117587716e-02
8.859393089467160589e-05 4.183731262157687264e-05 4.144620977489113440e-09 7.151473296666654988e-03 1.348534670698828819e-01
8.892996724872520803e-05 4.504495881104498894e-05 4.021368624076542716e-09 3.126969144662261613e-05 1.783452956233002595e-01
8.911239018834777432e-05 4.786246661716624877e-05 3.924421616378600134e-09 1.873662023612610028e-03 1.872857515563399744e-01
8.919998990474139989e-05 5.014241116308867198e-05 3.858407422719725395e-09 -1.752886473057158057e-03 2.273504771752286047e-01
8.925118653863941024e-05 5.175547189038709884e-05 3.822912538747374061e-09 -3.433083536570125105e-03 6.908146333470810418e-03
8.930715983322402548e-05 5.258563031544051991e-05 3.814254129559866843e-09 -1.410279458297747368e-03 1.100007908722364647e-01
8.938891293577520011e-05 5.253251446234713772e-05 3.826879423179805756e-09 -2.622379157924292770e-03 -2.401092666217508054e-02
8.950523330414408829e-05 5.152894880185176113e-05 3.853819741183603552e-09 -4.488407560827578635e-04 -7.583237346569049464e-02
8.965944720272835675e-05 4.957614857498037690e-05 3.887160068593534617e-09 -2.462518777428757133e-03 -2.582532443142842027e-01
8.984216161384509381e-05 4.678418192215489643e-05 3.919622221806621725e-09 -1.810784431330425548e-03 -3.206732896016859513e-01
9.001294158627455805e-05 4.339037792599821132e-05 3.946890405284580168e-09 -1.218207377817748238e-05 -1.388855111954487853e-01
9.009340799415184290e-05 3.973306256918783465e-05 3.969273973962918905e-09 6.089094038387754537e-03 -1.537546679303130048e-01
8.999351695322242055e-05 3.618405982342568422e-05 3.991482140216589771e-09 9.468563074215063935e-03 2.638191810507599655e-01
8.966387083057777215e-05 3.306982047166915939e-05 4.019913246676003897e-09 8.644212472229684252e-03 4.521177500479343081e-01
8.913638066453146683e-05 3.061764482393466720e-05 4.058382427474915860e-09 3.288902967983231562e-03 5.523948788244972263e-01
8.851828068670244574e-05 2.894548407226429622e-05 4.105286071525542801e-09 -5.443500968944636753e-04 2.513938340871568755e-01
8.794206094565018463e-05 2.808551595382986150e-05 4.154826092857262127e-09 -3.179983629926885769e-03 2.536747181585834454e-01
8.750887180142403706e-05 2.801558739743006217e-05 4.201050118962458053e-09 -6.586856799846829702e-03 2.325313681047607162e-01
8.726451302526094160e-05 2.867815855071704549e-05 4.240743986834364254e-09 -4.647135216748754516e-04 1.815474127713709862e-01
8.721688662922556378e-05 2.998237470095709259e-05 4.272975742074535382e-09 -1.541508755843024048e-03 1.579907105172839721e-01
8.736511847345619858e-05 3.179718138417056243e-05 4.296565360554792302e-09 -6.903174000861378445e-03 -1.231025194276966772e-01
8.770291088510534776e-05 3.394731207510095540e-05 4.308086884927831220e-09 -6.503295584614487979e-03 -2.022343136527151586e-01
